FID_,HarbName,HarbourCod,HarbourTyp,Harbour_Co,TotalRepla,HarbLat,HarbLong
,MIMINEGASH,2047,Core,3.858178675,14171000.000000000000000,46.879300000000001,-64.232100000000003
,MINK RIVER,2048,Core,3.433121019,3925000.000000000000000,46.048699999999997,-62.529400000000003
,MONTAGUE,2049,Core,2.93776533,3392000.000000000000000,46.164999999999999,-62.646000000000001
,MURRAY RIVER,2050,Non-Core,2.214285714,1400000.000000000000000,46.013399999999997,-62.609299999999998
,NAUFRAGE,2051,Core,2.903273338,14828900.000000000000000,46.467300000000002,-62.417700000000004
,NEW LONDON,2052,Core,3.411214953,1605000.000000000000000,46.469200000000001,-63.513800000000003
,NINE MILE CREEK,2053,Core,3.81284153,3660000.000000000000000,46.148200000000003,-63.218299999999999
,NORTH LAKE,2055,Core,3.17040638,16420600.000000000000000,46.467199999999998,-62.069499999999998
,NORTH RUSTICO,2056,Core,3.222492335,11415000.000000000000000,46.456910000000001,-63.310299999999998
,PINETTE,2058,Non-Core,2.81122449,980000.000000000000000,46.053899999999999,-62.910600000000002
,PORT HILL,2061,Non-Core,0,0.000000000000000,46.593100000000000,-63.866599999999998
,RED HEAD,2063,Core,3.2032155,9202300.000000000000000,46.432200000000002,-62.712899999999998
,SAVAGE HARBOUR,2069,Core,2.986721152,6179000.000000000000000,46.432200000000002,-62.835999999999999
,SEACOW POND,2070,Core,2.843835119,5507000.000000000000000,47.029299999999999,-63.990099999999998
,SKINNERS POND,2071,Core,3.570432923,13559000.000000000000000,46.964599999999997,-64.124200000000002
,SOUTH RIVER (MURRAY HARBOUR),2072,Core,2.584302326,4300000.000000000000000,46.005600000000001,-62.522300000000001
,STANHOPE,2074,Non-Core,2.543478261,460000.000000000000000,46.414200000000001,-63.117400000000004
,STANLEY BRIDGE,2075,Core,3.295155039,3870000.000000000000000,46.463200000000001,-63.459299999999999
,STURGEON,2076,Non-Core,3.140625,800000.000000000000000,46.123399999999997,-62.532299999999999
,STURGEON (BRIDGE),2077,Core,4.639393939,825000.000000000000000,46.118400000000001,-62.540199999999999
,TIGNISH,2078,Core,3.386573129,17141000.000000000000000,46.951400000000000,-63.995699999999999
,TRACADIE,2079,Core,2.763109654,4500500.000000000000000,46.403199999999998,-63.029299999999999
,VICTORIA,2081,Core,3.43647199,4195000.000000000000000,46.213200000000001,-63.489600000000003
,WEST POINT,2082,Core,2.920161604,10272000.000000000000000,46.618899999999996,-64.372100000000003
,WOOD ISLANDS,2083,Core,3.168205654,4386000.000000000000000,45.953000000000003,-62.747799999999998
,ALMA,2501,Core,3.121915056,5227000.000000000000000,45.600200000000001,-64.945800000000006
,ANSE-BLEUE,2502,Core,3.367288004,8986000.000000000000000,47.830599999999997,-65.081299999999999
,BACK BAY,2503,Core,4.026420079,7570000.000000000000000,45.055900000000001,-66.863900000000001
,BARRE-DE-COCAGNE (CORMIERVILLE),2505,Core,3.058249303,4661000.000000000000000,46.407899999999998,-64.616399999999999
,BAY DU VIN,2507,Core,3.198056801,2007000.000000000000000,47.039000000000001,-65.147000000000006
,BEAVER HARBOUR,2508,Core,4.379334649,7094000.000000000000000,45.068899999999999,-66.739699999999999
,LEPREAU (BELAS BASIN),2510,Core,1.750305499,2455000.000000000000000,45.125000000000000,-66.471400000000003
,BLACK RIVER,2513,Core,3.592760181,1989000.000000000000000,45.260899999999999,-65.809600000000003
,BLACKS HARBOUR,2514,Core,4.479928407,3911000.000000000000000,45.055599999999998,-66.794799999999995
,BOTSFORD (MURRAY CORNER),2515,Core,3.216840212,5282000.000000000000000,46.168799999999997,-63.934800000000003
,BOYNES COVE,2516,Core,4.342933204,4132000.000000000000000,45.131100000000004,-66.498199999999997
,BURNT CHURCH,2520,Non-Core,2.289655172,3625000.000000000000000,47.191499999999998,-65.135900000000007
,CAP-DES-CAISSIE,2523,Core,3.238297494,5627000.000000000000000,46.313400000000001,-64.510700000000000
,CAP-PEL?,2525,Core,2.894531861,5751500.000000000000000,46.235500000000002,-64.262200000000007
,CAPE TORMENTINE,2527,Core,2.459150807,13189000.000000000000000,46.134399999999999,-63.777799999999999
,CARAQUET,2528,Core,1.510345495,43908000.000000000000000,47.796599999999998,-64.929599999999994
,CHANCE HARBOUR,2530,Core,2.780737705,3904000.000000000000000,45.122300000000003,-66.351200000000006
,CHOCKPISH (C?TE-SAINTE-ANNE),2531,Core,2.960346609,15438150.000000000000000,46.583599999999997,-64.721599999999995
,CHOCOLATE COVE,2532,Non-Core,0,0.000000000000000,44.946800000000003,-66.973399999999998
,CURRY COVE,2539,Non-Core,0,0.000000000000000,44.928100000000001,-66.938999999999993
,DIPPER HARBOUR,2542,Core,4.113683844,5744000.000000000000000,45.094299999999997,-66.417699999999996
,LES ABOITEAUX (DUPUIS CORNER),2545,Core,3.791032514,5446900.000000000000000,46.230400000000003,-64.297100000000000
,ESCUMINAC,2548,Core,3.142109531,21583000.000000000000000,47.081400000000002,-64.886600000000001
,FAIRHAVEN,2550,Core,3.902231668,1882000.000000000000000,44.963999999999999,-67.008099999999999
,FIVE FATHOM HOLE,2551,Core,3.365872211,986000.000000000000000,45.186599999999999,-66.257400000000004
,GRANDE-ANSE,2557,Core,3.399600331,3628000.000000000000000,47.818600000000004,-65.177400000000006
,POINTE-VERTE,2558,Core,2.402149321,6011200.000000000000000,47.861100000000000,-65.762200000000007
,GULL COVE (WHITEHEAD ISLAND),2559,Core,3.847328244,655000.000000000000000,44.630499999999998,-66.691699999999997
,HARDWICKE (FRENCH RIVER),2561,Non-Core,3.483291771,2005000.000000000000000,47.078400000000002,-65.018299999999996
,HEAD HARBOUR,2563,Core,3.779292929,3960000.000000000000000,44.944099999999999,-66.920800000000000
,INGALLS HEAD,2565,Core,3.080545369,21270000.000000000000000,44.661999999999999,-66.756299999999996
,JACQUET RIVER,2567,Non-Core,3.950980392,510000.000000000000000,47.922600000000003,-66.029200000000003
,LOGGIECROFT (KOUCHIBOUGUAC),2568,Core,3.626036124,3908800.000000000000000,46.831699999999998,-64.934299999999993
,LAM?QUE,2571,Core,1.280932785,21870000.000000000000000,47.791400000000003,-64.658199999999994
,LEONARDVILLE,2573,Core,3.912033015,9208000.000000000000000,44.971800000000002,-66.953199999999995
,PETIT-CAP,2576,Core,3.044696219,6659400.000000000000000,46.199399999999997,-64.163200000000003
,LITTLE DIPPER HARBOUR,2577,Non-Core,0,0.000000000000000,45.115499999999997,-66.361099999999993
,PETIT SHIPPAGAN,2580,Core,3.485510766,6177000.000000000000000,47.882599999999996,-64.575599999999994
,LORDS COVE,2582,Core,3.308646003,3065000.000000000000000,45.005899999999997,-66.947400000000002
,LORNEVILLE,2583,Core,4.13372093,2580000.000000000000000,45.192599999999999,-66.148300000000006
,BAS-CARAQUET,2584,Non-Core,2.208522212,5515000.000000000000000,47.808500000000002,-64.857100000000003
,BAS-NEGUAC (LOWER NEGUAC),2585,Core,2.488153777,4474000.000000000000000,47.257199999999997,-65.054000000000002
,CAP-DE-SAINT-LOUIS,2587,Core,3.617147629,4310800.000000000000000,46.759700000000002,-64.914000000000001
,MACES BAY,2588,Non-Core,1,150000.000000000000000,45.116700000000002,-66.478499999999997
,MALLOCH BEACH (NORTH ROAD),2591,Core,3.764372163,3305000.000000000000000,44.915799999999997,-66.941900000000004
,MCEACHERNS POINT (WISHART POINT),2595,Core,3.150512518,4741300.000000000000000,47.339900000000000,-64.968699999999998
,MILLER BROOK (SALMON BEACH),2597,Core,2.747940391,3556500.000000000000000,47.668900000000001,-65.504800000000003
,MISCOU,2598,Core,3.006442621,9507000.000000000000000,47.895299999999999,-64.578199999999995
,NEGUAC,2600,Core,3.32637736,10360400.000000000000000,47.241000000000000,-65.073999999999998
,NEW MILLS,2601,Core,3.028225806,2666000.000000000000000,47.974400000000003,-66.188500000000005
,NORTH HEAD -FISHERMEN'S WHARF,2603,Core,3.170148248,17808000.000000000000000,44.762799999999999,-66.750200000000007
,PETIT-ROCHER,2606,Core,3.19941195,4761500.000000000000000,47.782600000000002,-65.708100000000002
,PIGEON HILL,2608,Core,3.519451585,11670000.000000000000000,47.878200000000000,-64.506000000000000
,POINTE-SAPIN,2609,Core,2.985795201,14547900.000000000000000,46.961599999999997,-64.831400000000002
,RICHARDSON,2616,Non-Core,0,0.000000000000000,44.995199999999997,-66.946399999999997
,RICHIBUCTO,2617,Core,2.844523133,11790500.000000000000000,46.680900000000001,-64.861400000000003
,CAP-LUMI?RE (RICHIBUCTO CAPE),2619,Core,1.80753667,12291900.000000000000000,46.674100000000003,-64.712000000000003
,ROBICHAUD,2621,Non-Core,2.447761887,5384000.000000000000000,46.224299999999999,-64.383700000000005
,SAINT-EDOUARD-DE-KENT,2623,Core,3.169869707,4605000.000000000000000,46.541300000000000,-64.698499999999996
,SAVOY LANDING,2625,Core,2.036118704,2561000.000000000000000,47.749499999999998,-64.691000000000003
,SEAL COVE-FISHERMEN'S WHARVES,2626,Core,4.13612837,19475000.000000000000000,44.648400000000002,-66.839900000000000
,SEELEYS COVE,2627,Core,3.902912621,1648000.000000000000000,45.093800000000002,-66.636300000000006
,SHIPPAGAN,2630,Core,3.018391071,47485000.000000000000000,47.746699999999997,-64.702100000000002
,LE GOULET,2631,Core,1.748317954,47085500.000000000000000,47.719600000000000,-64.669300000000007
,ST. MARTINS,2635,Core,3.831139737,7142000.000000000000000,45.357399999999998,-65.532700000000006
,ST. THOMAS,2639,Core,2.495699541,3488000.000000000000000,46.447099999999999,-64.635900000000007
,SAINTE-MARIE-SUR-MER,2640,Core,2.903120936,7690000.000000000000000,47.780600000000000,-64.564800000000005
,STONEHAVEN,2641,Core,3.350710322,5821300.000000000000000,47.754899999999999,-65.362700000000004
,STUART TOWN,2642,Core,3.715174129,4020000.000000000000000,45.018999999999998,-66.938000000000002
,VAL-COMEAU,2649,Core,3.036384739,8400500.000000000000000,47.465000000000003,-64.883799999999994
,WHALE COVE,2658,Core,4,515000.000000000000000,44.773299999999999,-66.760999999999996
,WHITE HEAD,2659,Core,3.563214526,8922000.000000000000000,44.628599999999999,-66.724900000000005
,WILSONS BEACH,2663,Core,2.376506024,2988000.000000000000000,44.932299999999998,-66.940600000000003
,WOODWARDS COVE,2664,Core,1.251019323,5641000.000000000000000,44.702100000000002,-66.739500000000007
,THE WHISTLE (WHISTLE BEACH),2701,#N/A,#N/A,0.000000000000000,44.798299999999998,-66.787499999999994
,AGUANISH OUEST,3502,Non-Core,3.054545455,1100000.000000000000000,50.225999999999999,-62.106900000000003
,AYLMER SOUND (PORT HARRINGTON),3514,Non-Core,2.75,131000.000000000000000,50.604500000000002,-59.454099999999997
,BAIE DE BRADOR,3517,Core,3.953229399,3592000.000000000000000,51.482689999999998,-57.242699999999999
,BAIE DES MOUTONS,3518,Core,2.991411043,2445000.000000000000000,50.773009999999999,-59.030400000000000
,BLANC SABLON-GRAND QUAI DES PECHEURS,3531,Core,2.269852424,7115000.000000000000000,51.422499999999999,-57.146500000000003
,BONAVENTURE (RIVIERE),3533,Core,1.515354814,10053850.000000000000000,48.033999999999999,-65.480999999999995
,CARLETON-SECTION DES PECHEURS,3544,Core,2.398327399,5392800.000000000000000,48.100569999999998,-66.127200000000002
,CHEVERY (RIVIERE CROSS)-QUAI,3553,Core,3.25,1710000.000000000000000,50.480800000000002,-59.600400000000000
,CLORIDORME,3558,Core,3.491477291,21733700.000000000000000,49.186100000000003,-64.848900000000000
,ETANG-DU-NORD (L'ETANG-DU-NORD),3574,Core,2.677005985,38866200.000000000000000,47.369950000000003,-61.958700000000000
,GASCONS (RUISSEAU CHAPADOS),3583,Core,3.111318915,15998000.000000000000000,48.189900000000002,-64.860600000000005
,GRANDE ENTREE,3589,Core,3.275334716,26515000.000000000000000,47.557000000000002,-61.558199999999999
,GRANDE-RIVIERE - HAVRE,3590,Core,4,41759050.000000000000000,48.392899999999997,-64.492900000000006
,GROSSE-ILE (CAP DU DAUPHIN),3598,Core,3.70042201,18269700.000000000000000,47.627699999999997,-61.514299999999999
,HAVRE-AUBERT - INSTALLATION DE P?CHE C?TI?RE,3600,Core,3.058475298,11331602.000000000000000,47.233800000000002,-61.829300000000003
,HAVRE-ST-PIERRE,3602,Core,5,615000.000000000000000,50.237000000000002,-63.604399999999998
,ILE BRION (BRION'S ISLAND),3608,Non-Core,0.992604644,2028300.000000000000000,47.782899999999998,-61.469799999999999
,ILE D'ENTREE (L'ILE-D'ENTREE),3609,Core,3.5542348,18103275.000000000000000,47.277999999999999,-61.719999999999999
,L'ISLE-VERTE (VILLAGE),3613,Non-Core,0,0.000000000000000,48.024500000000003,-69.347700000000003
,KEGASKA - CALE DE HALAGE EST,3615,Core,3.720447907,1027000.000000000000000,50.184600000000003,-61.264000000000003
,L'ANSE-?-BEAUFILS,3618,Core,3.810405691,20594500.000000000000000,48.472299999999997,-64.309500000000000
,L'ANSE-?-BRILLANT,3619,Core,2.701495513,7522500.000000000000000,48.720599999999997,-64.291499999999999
,L'ANSE-?-VALLEAU,3621,Core,3.706075748,11117150.000000000000000,49.081409999999998,-64.544799999999995
,L'ANSE-AU-GRIFFON,3622,Non-Core,3.330414903,16753300.000000000000000,48.936309999999999,-64.306799999999996
,LA TABATIERE-SECTION DES PECHE,3631,Core,4.378656126,6325000.000000000000000,50.837660000000000,-58.972900000000003
,LES MECHINS -QUAI DES PECHEURS,3660,Core,3.013848968,7654000.000000000000000,49.005099999999999,-66.976600000000005
,LES MECHINS (PETITS),3662,Non-Core,1.750830565,842800.000000000000000,49.023699999999998,-66.925799999999995
,MAL-BAY (ST-GEORGES),3676,Core,2.090879279,11892700.000000000000000,48.620699999999999,-64.198800000000006
,MATANE (NOUVEAU HAVRE)-QUAI DES P?CHEURS,3680,Core,4.216002225,10786000.000000000000000,48.843400000000003,-67.580600000000004
,MIDDLE BAY,3684,Core,1.896376534,2608000.000000000000000,51.461199999999998,-57.485900000000001
,MILLERAND,3686,Core,3.461141458,29804000.000000000000000,47.216700000000003,-61.983300000000000
,MONT-LOUIS OUEST,3695,Core,3.204396265,21304450.000000000000000,49.234800000000000,-65.736699999999999
,NEWPORT (?LOTS),3699,Non-Core,1.593982438,5955900.000000000000000,48.251570000000001,-64.755499999999998
,NEWPORT (POINTE),3700,Core,2.839710351,28793500.000000000000000,48.286299999999997,-64.720699999999994
,NOTRE-DAME-DE-L'?SLE-VERTE EST,3709,Non-Core,0,0.000000000000000,48.039700000000003,-69.406599999999997
,OLD-HARRY,3720,Non-Core,2.065729971,4754300.000000000000000,47.570900000000002,-61.467100000000002
,PASP?BIAC - QUAI DES P?CHEURS ET D?BARCAD?RE,3725,Core,0.982026856,43565000.000000000000000,48.015999999999998,-65.250000000000000
,PERC?,3727,Non-Core,1.4,9206600.000000000000000,48.521000000000001,-64.211799999999997
,PETITE-VALL?E,3731,Non-Core,3.547292803,3758500.000000000000000,49.221370000000000,-65.036900000000003
,POINTE-AUX-LOUPS,3736,Core,3.856403937,11994340.000000000000000,47.530099999999997,-61.715600000000002
,POINTE-BASSE,3737,Core,3.093172617,17969550.000000000000000,47.389820000000000,-61.789900000000003
,PORT-CARTIER (RIVI?RE DES ROCHERS),3742,Non-Core,3.389830508,1416000.000000000000000,50.018070000000002,-66.873699999999999
,PORT-DANIEL-EST (? BONA),3744,Core,2.329735034,5095000.000000000000000,48.183590000000002,-64.962549999999993
,PORT-DANIEL-OUEST (MARCIL'S LANDING),3745,Non-Core,0,0.000000000000000,48.112299999999998,-65.024600000000007
,RIMOUSKI-EST - HAVRE ? VOCATIONS MULTIPLES,3755,Non-Core,3.841989751,9386100.000000000000000,48.481000000000002,-68.515400000000000
,RIVIERE AU TONNERRE (RIVIERE),3760,Core,5,8787000.000000000000000,50.273730000000000,-64.781689999999998
,RIVI?RE MADELEINE (CAP ? L'OURS),3764,Non-Core,3.578947368,4132500.000000000000000,49.240560000000002,-65.293599999999998
,RIVIERE ST-PAUL (VILLAGE),3767,Core,3.15,1300000.000000000000000,51.470700000000001,-57.707000000000001
,RIVIERE-AU-RENARD,3768,Core,3.284593615,109749370.000000000000000,48.996499999999997,-64.388099999999994
,RUISSEAU-LEBLANC,3773,Non-Core,0.987237522,17120500.000000000000000,48.077800000000003,-65.614300000000000
,SALMON BAY,3774,Core,3,850000.000000000000000,51.419199999999996,-57.614800000000002
,SEPT-ILES - VIEUX QUAI,3781,Non-Core,3.343046358,7550000.000000000000000,50.200000000000003,-66.383300000000006
,SHIGAWAKE,3783,Core,4.77830379,1858850.000000000000000,48.093000000000004,-65.070999999999998
,SILLERY,3784,Non-Core,3,11820000.000000000000000,46.783999999999999,-71.235500000000002
,ST-AUGUSTIN (RIVIERE),3796,Non-Core,2.3,2385000.000000000000000,51.224600000000002,-58.649799999999999
,ST-GODEFROI,3814,Core,4,9977000.000000000000000,48.073900000000002,-65.114199999999997
,STE-F?LICIT? (ANSE ? LA CROIX),3848,Non-Core,0,0.000000000000000,48.907600000000002,-67.292500000000004
,STE-F?LICIT? (VILLAGE),3849,Non-Core,0,0.000000000000000,48.901510000000002,-67.344800000000006
,STE-TH?R?SE-DE-GASP? (PETITE RIVI?RE EST),3856,Core,2.387047108,38320400.000000000000000,48.414800000000000,-64.394300000000001
,TOURELLES (ST-JOACHIM),3862,Core,2.740406355,19527250.000000000000000,49.158239999999999,-66.418070000000000
,TROIS-PISTOLES (VILLE),3864,Non-Core,3.564266251,3853500.000000000000000,48.133099999999999,-69.184299999999993
,CAP-AUX-MEULES (PORT POLYVALENT),3889,Core,3.850680905,28244010.000000000000000,47.377530000000000,-61.855499999999999
,OLD FORT BAY-QUAI DES P?CHEURS,3893,Core,3,2250000.000000000000000,51.422300000000000,-57.814100000000003
,MINGAN,3894,Core,4.963724305,8270000.000000000000000,50.289650000000002,-64.019869999999997
,HARRINGTON HARBOUR-CALE DE HALAGE,3895,Core,4,785000.000000000000000,50.496350000000000,-59.475600000000000
,T?TE-?-LA-BALEINE (FISHERMEN'S WHARF),3896,Core,2.520396601,1765000.000000000000000,50.698650000000001,-59.323810000000002
,BAIE COMEAU (HAVRE POLYVALENT),3911,Core,3.33,375000.000000000000000,49.229100000000003,-68.133499999999998
,BAIE-TRINIT?,3979,Core,2.233082707,6650000.000000000000000,49.420499999999997,-67.284499999999994
,FATIMA (ANSE DE L'H?PITAL),3982,Non-Core,0,0.000000000000000,47.420409999999997,-61.896200000000000
,BLANC SABLON -CALE DE HALAGE,3984,Core,3.796610169,295000.000000000000000,51.422300000000000,-57.148200000000003
,BLANC SABLON-PETIT QUAI DES PECHEURS,3985,Core,2.737592397,1515200.000000000000000,51.422400000000003,-57.146700000000003
,CAP-CHAT - NOUVEAU HAVRE,3987,Core,4.12047069,22382440.000000000000000,49.099100000000000,-66.688100000000006
,GASCONS (ANSE ? LA BARBE),3992,Non-Core,2.261113606,4454000.000000000000000,48.187390000000001,-64.893000000000001
,LES ESCOUMINS (BASQUES),4035,Core,2.384338772,4658000.000000000000000,48.346100000000000,-69.389399999999995
,RIVI?RE ST-PAUL (?LE DES ESQUIMAUX),4048,Non-Core,2.4,5565000.000000000000000,51.418100000000003,-57.706699999999998
,STE-ANNE-DES-MONTS - HAVRE POLYVALENT,4065,Core,2.757410337,59224700.000000000000000,49.132640000000002,-66.488600000000005
,KEGASKA - QUAI D?BARCAD?RE,4068,Core,3,2150000.000000000000000,50.184600000000003,-61.263900000000000
,RIVI?RE ST-PAUL (BAIE CHEVALIER),4077,Core,3.363834423,4590000.000000000000000,51.496000000000002,-57.679600000000001
,SEPT-ILES (PARC BUNGE),4078,Core,2.817959245,26549000.000000000000000,50.202809999999999,-66.386070000000004
,CHEVERY (RIVI?RE CROSS) - RAMPE DE LANCEMENT,4081,Core,3.701492537,402000.000000000000000,50.460079999999998,-59.651499999999999
,MATANE (HAVRE) - FACE SUD DU QUAI ?PERON,4082,#N/A,#N/A,0.000000000000000,48.852620000000002,-67.532219999999995
,BAIE DE BRADOR (ILE UDELL),4137,Non-Core,0,9300000.000000000000000,51.464190000000002,-57.259900000000002
